CII ID #,Field Site,Original Sample/Animal #,Unique Animal Identifier,sample_Urine,sample_RoostUrine,sample_Throat,sample_Faecal,CoV-1,CoV-2,CoV-3,CoV-4,PmV-1,PmV-2,PmV-3,PmV-4,PmV-5,PmV-6,PmV-7,PmV-8,PmV-9,PmV-10,PmV-11 (NiV),AstV-1,AstV-2,AstV-3,AstV-4,AstV-5,AstV-6,AstV-7,AstV-8,HV-1,HV-2,HV-3,HV-4,HV-5,HV-6,HV-7,HV-8,HV-9,HV-10,HV-11,HV-12,HV-13,AdV-1,AdV-2,AdV-3,AdV-4,AdV-5,AdV-6,AdV-7,AdV-8,AdV-9,AdV-10,AdV-11,AdV-12,AdV-13,AdV-14,PyV-1,PyV-2,PyV-3,BoV-1 (HBoV),BoV-2 (HBoV)
769,Faridpur (Feb-10),71,Faridpur (Feb-10)_71,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
770,Faridpur (Feb-10),72,Faridpur (Feb-10)_72,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
771,Faridpur (Feb-10),73,Faridpur (Feb-10)_73,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
772,Faridpur (Feb-10),74,Faridpur (Feb-10)_74,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
773,Faridpur (Feb-10),75,Faridpur (Feb-10)_75,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
774,Faridpur (Feb-10),76,Faridpur (Feb-10)_76,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
775,Faridpur (Feb-10),77,Faridpur (Feb-10)_77,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
776,Faridpur (Feb-10),78,Faridpur (Feb-10)_78,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
777,Faridpur (Feb-10),79,Faridpur (Feb-10)_79,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
778,Faridpur (Feb-10),80,Faridpur (Feb-10)_80,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
779,Faridpur (Feb-10),81,Faridpur (Feb-10)_81,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
780,Faridpur (Feb-10),82,Faridpur (Feb-10)_82,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
781,Faridpur (Feb-10),83,Faridpur (Feb-10)_83,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
782,Faridpur (Feb-10),84,Faridpur (Feb-10)_84,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
783,Faridpur (Feb-10),85,Faridpur (Feb-10)_85,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
784,Faridpur (Feb-10),86,Faridpur (Feb-10)_86,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
785,Faridpur (Feb-10),87,Faridpur (Feb-10)_87,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
786,Faridpur (Feb-10),88,Faridpur (Feb-10)_88,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
787,Faridpur (Feb-10),89,Faridpur (Feb-10)_89,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
788,Faridpur (Feb-10),90,Faridpur (Feb-10)_90,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
789,Faridpur (Feb-10),91,Faridpur (Feb-10)_91,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
790,Faridpur (Feb-10),92,Faridpur (Feb-10)_92,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
791,Faridpur (Feb-10),93,Faridpur (Feb-10)_93,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
792,Faridpur (Feb-10),94,Faridpur (Feb-10)_94,0,0,1,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested
793,Faridpur (Feb-10),95,Faridpur (Feb-10)_95,0,0,1,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
794,Faridpur (Feb-10),96,Faridpur (Feb-10)_96,0,0,1,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
795,Faridpur (Feb-10),97,Faridpur (Feb-10)_97,0,0,1,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
796,Faridpur (Feb-10),98,Faridpur (Feb-10)_98,0,0,1,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
797,Faridpur (Feb-10),99,Faridpur (Feb-10)_99,0,0,1,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
798,Faridpur (Feb-10),100,Faridpur (Feb-10)_100,0,0,1,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
799,Faridpur (Feb-10),1,Faridpur (Feb-10)_1,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
800,Faridpur (Feb-10),2,Faridpur (Feb-10)_2,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
801,Faridpur (Feb-10),3,Faridpur (Feb-10)_3,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
802,Faridpur (Feb-10),4,Faridpur (Feb-10)_4,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
803,Faridpur (Feb-10),5,Faridpur (Feb-10)_5,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
804,Faridpur (Feb-10),6,Faridpur (Feb-10)_6,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
805,Faridpur (Feb-10),7,Faridpur (Feb-10)_7,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
806,Faridpur (Feb-10),8,Faridpur (Feb-10)_8,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
807,Faridpur (Feb-10),9,Faridpur (Feb-10)_9,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
808,Faridpur (Feb-10),10,Faridpur (Feb-10)_10,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
809,Faridpur (Feb-10),11,Faridpur (Feb-10)_11,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
810,Faridpur (Feb-10),12,Faridpur (Feb-10)_12,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
811,Faridpur (Feb-10),13,Faridpur (Feb-10)_13,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
812,Faridpur (Feb-10),14,Faridpur (Feb-10)_14,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
813,Faridpur (Feb-10),15,Faridpur (Feb-10)_15,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
814,Faridpur (Feb-10),16,Faridpur (Feb-10)_16,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
815,Faridpur (Feb-10),17,Faridpur (Feb-10)_17,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
816,Faridpur (Feb-10),18,Faridpur (Feb-10)_18,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
817,Faridpur (Feb-10),19,Faridpur (Feb-10)_19,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
818,Faridpur (Feb-10),20,Faridpur (Feb-10)_20,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
819,Faridpur (Feb-10),21,Faridpur (Feb-10)_21,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
820,Faridpur (Feb-10),22,Faridpur (Feb-10)_22,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
821,Faridpur (Feb-10),23,Faridpur (Feb-10)_23,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
822,Faridpur (Feb-10),24,Faridpur (Feb-10)_24,1,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,Not Tested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Tested,Not Tested,Not Tested,0,0
